Fecha,madurez,precio_limpio,precio_sucio,tasa
30/08/2007,364.000000,9.285144,9.285144,7.614319
31/08/2007,363.000000,9.288117,9.288117,7.601107
03/09/2007,360.000000,9.295000,9.295000,7.584723
04/09/2007,359.000000,9.296958,9.296958,7.583129
05/09/2007,358.000000,9.296928,9.296928,7.604660
06/09/2007,357.000000,9.298892,9.298892,7.603053
07/09/2007,356.000000,9.299867,9.299867,7.613008
10/09/2007,353.000000,9.304786,9.304786,7.619736
11/09/2007,352.000000,9.308711,9.308711,7.595038
12/09/2007,351.000000,9.310675,9.310675,7.593434
13/09/2007,350.000000,9.310694,9.310694,7.614905
14/09/2007,349.000000,9.313633,9.313633,7.601763
17/09/2007,346.000000,9.318572,9.318572,7.608464
18/09/2007,345.000000,9.321500,9.321500,7.595344
19/09/2007,344.000000,9.325378,9.325378,7.570736
20/09/2007,343.000000,9.324481,9.324481,7.603635
21/09/2007,342.000000,9.326450,9.326450,7.602035
24/09/2007,339.000000,9.329533,9.329533,7.631683
25/09/2007,338.000000,9.327756,9.327756,7.676010
26/09/2007,337.000000,9.331617,9.331617,7.651403
27/09/2007,336.000000,9.332667,9.332667,7.661257
28/09/2007,335.000000,9.334653,9.334653,7.659629
01/10/2007,332.000000,9.338767,9.338767,7.677669
02/10/2007,331.000000,9.340758,9.340758,7.676040
03/10/2007,330.000000,9.342750,9.342750,7.674400
04/10/2007,329.000000,9.343828,9.343828,7.684214
05/10/2007,328.000000,9.344911,9.344911,7.694029
08/10/2007,325.000000,9.350903,9.350903,7.689094
09/10/2007,324.000000,9.355600,9.355600,7.653170
10/10/2007,323.000000,9.357589,9.357589,7.651542
11/10/2007,322.000000,9.359578,9.359578,7.649915
12/10/2007,321.000000,9.362458,9.362458,7.636887
15/10/2007,318.000000,9.367533,9.367533,7.643425
16/10/2007,317.000000,9.367761,9.367761,7.664586
17/10/2007,316.000000,9.369756,9.369756,7.662948
18/10/2007,315.000000,9.372625,9.372625,7.649938
19/10/2007,314.000000,9.375489,9.375489,7.636934
22/10/2007,311.000000,9.381456,9.381456,7.632072
23/10/2007,310.000000,9.383444,9.383444,7.630466
24/10/2007,309.000000,9.386292,9.386292,7.617487
25/10/2007,364.000000,9.284133,9.284133,7.625918
26/10/2007,363.000000,9.277025,9.277025,7.728771
29/10/2007,360.000000,9.284000,9.284000,7.712193
30/10/2007,359.000000,9.285989,9.285989,7.710540
31/10/2007,358.000000,9.285989,9.285989,7.732078
01/11/2007,357.000000,9.285008,9.285008,7.765210
05/11/2007,353.000000,9.292039,9.292039,7.770091
06/11/2007,352.000000,9.294044,9.294044,7.768421
07/11/2007,351.000000,9.294100,9.294100,7.789888
08/11/2007,350.000000,9.295139,9.295139,7.799775
09/11/2007,349.000000,9.298122,9.298122,7.786521
12/11/2007,346.000000,9.303194,9.303194,7.793027
13/11/2007,345.000000,9.305208,9.305208,7.791340
14/11/2007,344.000000,9.307222,9.307222,7.789652
15/11/2007,343.000000,9.308283,9.308283,7.799509
16/11/2007,342.000000,9.310300,9.310300,7.797815
20/11/2007,338.000000,9.312733,9.312733,7.860210
21/11/2007,337.000000,9.312894,9.312894,7.881551
22/11/2007,336.000000,9.314933,9.314933,7.879824
23/11/2007,335.000000,9.317903,9.317903,7.866574
26/11/2007,332.000000,9.323089,9.323089,7.872926
27/11/2007,331.000000,9.325128,9.325128,7.871203
28/11/2007,330.000000,9.329000,9.329000,7.846500
29/11/2007,329.000000,9.330119,9.330119,7.856282
30/11/2007,328.000000,9.333067,9.333067,7.843077
03/12/2007,325.000000,9.338264,9.338264,7.849423
04/12/2007,324.000000,9.340300,9.340300,7.847714
05/12/2007,323.000000,9.343233,9.343233,7.834551
06/12/2007,322.000000,9.347056,9.347056,7.809940
07/12/2007,321.000000,9.349083,9.349083,7.808256
10/12/2007,318.000000,9.354283,9.354283,7.814606
11/12/2007,317.000000,9.356314,9.356314,7.812904
13/12/2007,315.000000,9.359500,9.359500,7.820931
14/12/2007,314.000000,9.361533,9.361533,7.819236
17/12/2007,311.000000,9.365906,9.365906,7.836930
18/12/2007,310.000000,9.368806,9.368806,7.823830
19/12/2007,309.000000,9.369983,9.369983,7.833530
20/12/2007,364.000000,9.264922,9.264922,7.846803
21/12/2007,363.000000,9.266942,9.266942,7.845087
24/12/2007,360.000000,9.272000,9.272000,7.851596
26/12/2007,358.000000,9.277039,9.277039,7.836551
27/12/2007,357.000000,9.279058,9.279058,7.834851
28/12/2007,356.000000,9.281078,9.281078,7.833139
31/12/2007,353.000000,9.286156,9.286156,7.839622
02/01/2008,351.000000,9.290200,9.290200,7.836215
03/01/2008,350.000000,9.292222,9.292222,7.834512
04/01/2008,349.000000,9.294244,9.294244,7.832810
07/01/2008,346.000000,9.298389,9.298389,7.850821
08/01/2008,345.000000,9.300417,9.300417,7.849107
09/01/2008,344.000000,9.302444,9.302444,7.847405
10/01/2008,343.000000,9.304472,9.304472,7.845692
11/01/2008,342.000000,9.307450,9.307450,7.832435
14/01/2008,339.000000,9.314467,9.314467,7.815795
15/01/2008,338.000000,9.317428,9.317428,7.802580
16/01/2008,337.000000,9.319447,9.319447,7.800895
17/01/2008,336.000000,9.323333,9.323333,7.776193
18/01/2008,335.000000,9.325347,9.325347,7.774512
21/01/2008,332.000000,9.333233,9.333233,7.746516
22/01/2008,331.000000,9.342597,9.342597,7.653121
23/01/2008,330.000000,9.346417,9.346417,7.628588
24/01/2008,329.000000,9.351139,9.351139,7.592657
25/01/2008,328.000000,9.350378,9.350378,7.625358
28/01/2008,325.000000,9.357222,9.357222,7.609099
29/01/2008,324.000000,9.359200,9.359200,7.607488
30/01/2008,323.000000,9.360281,9.360281,7.617287
31/01/2008,322.000000,9.364050,9.364050,7.592868
01/02/2008,321.000000,9.368700,9.368700,7.557078
05/02/2008,317.000000,9.378328,9.378328,7.527992
06/02/2008,316.000000,9.382044,9.382044,7.503701
07/02/2008,315.000000,9.390125,9.390125,7.422691
08/02/2008,314.000000,9.393806,9.393806,7.398487
11/02/2008,311.000000,9.398733,9.398733,7.405258
12/02/2008,310.000000,9.399806,9.399806,7.415041
13/02/2008,309.000000,9.399167,9.399167,7.447464
14/02/2008,364.000000,9.299300,9.299300,7.452174
15/02/2008,363.000000,9.300217,9.300217,7.462188
18/02/2008,360.000000,9.305000,9.305000,7.469103
19/02/2008,359.000000,9.303939,9.303939,7.502198
20/02/2008,358.000000,9.305878,9.305878,7.500633
21/02/2008,357.000000,9.307817,9.307817,7.499069
22/02/2008,356.000000,9.306789,9.306789,7.532135
25/02/2008,353.000000,9.310669,9.310669,7.550483
26/02/2008,352.000000,9.309689,9.309689,7.583496
27/02/2008,351.000000,9.312625,9.312625,7.570368
28/02/2008,350.000000,9.315556,9.315556,7.557247
29/02/2008,349.000000,9.320419,9.320419,7.521126
03/03/2008,346.000000,9.328183,9.328183,7.493424
04/03/2008,345.000000,9.334917,9.334917,7.434449
05/03/2008,344.000000,9.334933,9.334933,7.455869
06/03/2008,343.000000,9.336867,9.336867,7.454317
07/03/2008,342.000000,9.336900,9.336900,7.475715
10/03/2008,339.000000,9.344600,9.344600,7.448152
11/03/2008,338.000000,9.343717,9.343717,7.480959
12/03/2008,337.000000,9.344722,9.344722,7.490862
13/03/2008,336.000000,9.347600,9.347600,7.477855
14/03/2008,335.000000,9.350472,9.350472,7.464866
18/03/2008,331.000000,9.359147,9.359147,7.447262
19/03/2008,330.000000,9.361083,9.361083,7.445724
24/03/2008,325.000000,9.366250,9.366250,7.494995
25/03/2008,324.000000,9.369100,9.369100,7.482042
26/03/2008,323.000000,9.370150,9.370150,7.491876
27/03/2008,322.000000,9.372100,9.372100,7.490317
28/03/2008,321.000000,9.373158,9.373158,7.500144
31/03/2008,318.000000,9.379017,9.379017,7.495451
01/04/2008,317.000000,9.378328,9.378328,7.527992
02/04/2008,316.000000,9.378533,9.378533,7.549159
03/04/2008,315.000000,9.380500,9.380500,7.547572
04/04/2008,314.000000,9.381594,9.381594,7.557357
07/04/2008,311.000000,9.385775,9.385775,7.575293
08/04/2008,310.000000,9.386889,9.386889,7.585046
09/04/2008,309.000000,9.388008,9.388008,7.594800
10/04/2008,363.000000,9.288117,9.288117,7.601107
11/04/2008,362.000000,9.290078,9.290078,7.599503
14/04/2008,359.000000,9.295961,9.295961,7.594697
15/04/2008,358.000000,9.296928,9.296928,7.604660
16/04/2008,357.000000,9.298892,9.298892,7.603053
17/04/2008,356.000000,9.297889,9.297889,7.636141
18/04/2008,355.000000,9.293944,9.293944,7.703946
21/04/2008,352.000000,9.296000,9.296000,7.745267
22/04/2008,351.000000,9.297025,9.297025,7.755169
23/04/2008,350.000000,9.298056,9.298056,7.765059
24/04/2008,349.000000,9.298122,9.298122,7.786521
25/04/2008,348.000000,9.298200,9.298200,7.807963
28/04/2008,345.000000,9.305208,9.305208,7.791340
29/04/2008,344.000000,9.305311,9.305311,7.812744
30/04/2008,343.000000,9.306378,9.306378,7.822590
02/05/2008,341.000000,9.312317,9.312317,7.796123
05/05/2008,338.000000,9.316489,9.316489,7.814101
06/05/2008,337.000000,9.316639,9.316639,7.835442
07/05/2008,336.000000,9.321467,9.321467,7.799198
08/05/2008,335.000000,9.323486,9.323486,7.797514
09/05/2008,334.000000,9.324578,9.324578,7.807321
12/05/2008,331.000000,9.329725,9.329725,7.813735
13/05/2008,330.000000,9.330833,9.330833,7.823528
14/05/2008,329.000000,9.332861,9.332861,7.821826
15/05/2008,328.000000,9.332156,9.332156,7.854557
16/05/2008,327.000000,9.336008,9.336008,7.829903
19/05/2008,324.000000,9.343000,9.343000,7.813336
20/05/2008,323.000000,9.344131,9.344131,7.823087
21/05/2008,322.000000,9.343478,9.343478,7.855744
22/05/2008,321.000000,9.343733,9.343733,7.876941
23/05/2008,320.000000,9.345778,9.345778,7.875211
26/05/2008,317.000000,9.352792,9.352792,7.858612
27/05/2008,316.000000,9.353956,9.353956,7.868323
28/05/2008,315.000000,9.355125,9.355125,7.878035
29/05/2008,314.000000,9.360661,9.360661,7.830645
30/05/2008,313.000000,9.363567,9.363567,7.817530
02/06/2008,310.000000,9.369667,9.369667,7.812440
03/06/2008,309.000000,9.369983,9.369983,7.833530
04/06/2008,308.000000,9.370311,9.370311,7.854597
05/06/2008,364.000000,9.259867,9.259867,7.905078
06/06/2008,363.000000,9.257867,9.257867,7.949992
09/06/2008,360.000000,9.258000,9.258000,8.014690
10/06/2008,359.000000,9.255075,9.255075,8.071247
11/06/2008,358.000000,9.252178,9.252178,8.127814
12/06/2008,357.000000,9.246333,9.246333,8.219478
13/06/2008,356.000000,9.247456,9.247456,8.229285
16/06/2008,353.000000,9.253797,9.253797,8.223654
17/06/2008,352.000000,9.258844,9.258844,8.186772
18/06/2008,351.000000,9.261925,9.261925,8.173247
19/06/2008,350.000000,9.263056,9.263056,8.183040
20/06/2008,349.000000,9.259344,9.259344,8.251129
23/06/2008,346.000000,9.264750,9.264750,8.257104
24/06/2008,345.000000,9.255375,9.255375,8.395122
25/06/2008,344.000000,9.256578,9.256578,8.404831
26/06/2008,343.000000,9.258739,9.258739,8.402871
27/06/2008,342.000000,9.260900,9.260900,8.400911
30/06/2008,339.000000,9.263617,9.263617,8.441623
01/07/2008,338.000000,9.257339,9.257339,8.544571
02/07/2008,337.000000,9.261408,9.261408,8.519227
03/07/2008,336.000000,9.263600,9.263600,8.517207
04/07/2008,335.000000,9.265792,9.265792,8.515188
07/07/2008,332.000000,9.268678,9.268678,8.555694
08/07/2008,331.000000,9.269042,9.269042,8.576934
09/07/2008,330.000000,9.272167,9.272167,8.563259
10/07/2008,329.000000,9.274372,9.274372,8.561229
11/07/2008,328.000000,9.276578,9.276578,8.559188
14/07/2008,325.000000,9.281389,9.281389,8.576301
15/07/2008,324.000000,9.281800,9.281800,8.597470
16/07/2008,323.000000,9.286708,9.286708,8.560626
17/07/2008,322.000000,9.289811,9.289811,8.547000
18/07/2008,321.000000,9.289342,9.289342,8.579721
21/07/2008,318.000000,9.295100,9.295100,8.585169
22/07/2008,317.000000,9.296436,9.296436,8.594693
23/07/2008,316.000000,9.298656,9.298656,8.592634
24/07/2008,315.000000,9.300875,9.300875,8.590590
25/07/2008,314.000000,9.303967,9.303967,8.576982
28/07/2008,311.000000,9.313208,9.313208,8.536268
29/07/2008,310.000000,9.310250,9.310250,8.603421
30/07/2008,309.000000,9.310758,9.310758,8.624436
31/07/2008,364.000000,9.186056,9.186056,8.763277
01/08/2008,363.000000,9.188292,9.188292,8.761146
04/08/2008,360.000000,9.193000,9.193000,8.778418
05/08/2008,359.000000,9.193247,9.193247,8.799940
06/08/2008,358.000000,9.195494,9.195494,8.797792
07/08/2008,357.000000,9.199725,9.199725,8.772001
08/08/2008,356.000000,9.203944,9.203944,8.746255
11/08/2008,353.000000,9.210653,9.210653,8.739877
12/08/2008,352.000000,9.213867,9.213867,8.725974
13/08/2008,351.000000,9.217075,9.217075,8.712091
14/08/2008,350.000000,9.219306,9.219306,8.709978
15/08/2008,349.000000,9.231231,9.231231,8.590399
18/08/2008,346.000000,9.234956,9.234956,8.619419
19/08/2008,345.000000,9.234292,9.234292,8.652527
20/08/2008,344.000000,9.237467,9.237467,8.638728
21/08/2008,343.000000,9.237778,9.237778,8.660089
22/08/2008,342.000000,9.239050,9.239050,8.669723
25/08/2008,339.000000,9.245725,9.245725,8.663463
26/08/2008,338.000000,9.246072,9.246072,8.684772
27/08/2008,337.000000,9.247367,9.247367,8.694363
28/08/2008,336.000000,9.254267,9.254267,8.633851
29/08/2008,335.000000,9.256486,9.256486,8.631787
01/09/2008,332.000000,9.265911,9.265911,8.590630
02/09/2008,331.000000,9.269961,9.269961,8.565302
03/09/2008,330.000000,9.272167,9.272167,8.563259
04/09/2008,329.000000,9.274372,9.274372,8.561229
05/09/2008,328.000000,9.276578,9.276578,8.559188
08/09/2008,325.000000,9.283194,9.283194,8.553096
09/09/2008,324.000000,9.283600,9.283600,8.574260
10/09/2008,323.000000,9.284017,9.284017,8.595413
11/09/2008,322.000000,9.285339,9.285339,8.604962
12/09/2008,321.000000,9.289342,9.289342,8.579721
15/09/2008,318.000000,9.295100,9.295100,8.585169
17/09/2008,316.000000,9.295144,9.295144,8.638925
18/09/2008,315.000000,9.296500,9.296500,8.648416
19/09/2008,314.000000,9.302222,9.302222,8.600099
22/09/2008,311.000000,9.308889,9.308889,8.593935
23/09/2008,310.000000,9.309389,9.309389,8.614957
24/09/2008,309.000000,9.315908,9.315908,8.555263
25/09/2008,364.000000,9.207289,9.207289,8.514992
26/09/2008,363.000000,9.211483,9.211483,8.489408
29/09/2008,360.000000,9.217000,9.217000,8.495172
30/09/2008,359.000000,9.225158,9.225158,8.422624
01/10/2008,358.000000,9.236267,9.236267,8.315044
02/10/2008,357.000000,9.240383,9.240383,8.289703
03/10/2008,356.000000,9.245478,9.245478,8.252681
06/10/2008,353.000000,9.251836,9.251836,8.247013
07/10/2008,352.000000,9.259822,9.259822,8.175106
08/10/2008,351.000000,9.267775,9.267775,8.103347
09/10/2008,350.000000,9.270833,9.270833,8.089892
10/10/2008,349.000000,9.275825,9.275825,8.053192
13/10/2008,346.000000,9.281089,9.281089,8.059398
14/10/2008,345.000000,9.281250,9.281250,8.080808
15/10/2008,344.000000,9.275689,9.275689,8.171898
16/10/2008,343.000000,9.274936,9.274936,8.204910
17/10/2008,342.000000,9.277050,9.277050,8.203039
20/10/2008,339.000000,9.282450,9.282450,8.209040
21/10/2008,338.000000,9.274239,9.274239,8.334914
22/10/2008,337.000000,9.238942,9.238942,8.799705
23/10/2008,336.000000,9.256133,9.256133,8.610511
24/10/2008,335.000000,9.251833,9.251833,8.690174
27/10/2008,332.000000,9.260378,9.260378,8.660551
28/10/2008,331.000000,9.276397,9.276397,8.483900
29/10/2008,330.000000,9.288667,9.288667,8.354263
30/10/2008,329.000000,9.300875,9.300875,8.225033
31/10/2008,328.000000,9.307556,9.307556,8.165404
03/11/2008,325.000000,9.308472,9.308472,8.229065
04/11/2008,324.000000,9.316000,9.316000,8.158008
05/11/2008,323.000000,9.317214,9.317214,8.167676
06/11/2008,322.000000,9.315750,9.315750,8.211899
07/11/2008,321.000000,9.319658,9.319658,8.187000
10/11/2008,318.000000,9.324250,9.324250,8.204413
11/11/2008,317.000000,9.323733,9.323733,8.237048
12/11/2008,316.000000,9.322356,9.322356,8.281163
13/11/2008,315.000000,9.321875,9.321875,8.313778
14/11/2008,314.000000,9.326644,9.326644,8.277367
18/11/2008,310.000000,9.335222,9.335222,8.269758
19/11/2008,309.000000,9.330500,9.330500,8.359681
20/11/2008,364.000000,9.212344,9.212344,8.456050
21/11/2008,363.000000,9.214508,9.214508,8.454063
24/11/2008,360.000000,9.221000,9.221000,8.448108
25/11/2008,359.000000,9.223164,9.223164,8.446124
26/11/2008,358.000000,9.225328,9.225328,8.444142
27/11/2008,357.000000,9.227492,9.227492,8.442160
28/11/2008,356.000000,9.229656,9.229656,8.440180
01/12/2008,353.000000,9.242031,9.242031,8.363958
02/12/2008,352.000000,9.249067,9.249067,8.303537
03/12/2008,351.000000,9.255100,9.255100,8.254908
04/12/2008,350.000000,9.260139,9.260139,8.218018
05/12/2008,349.000000,9.265161,9.265161,8.181187
08/12/2008,346.000000,9.271478,9.271478,8.175609
09/12/2008,345.000000,9.274542,9.274542,8.162124
10/12/2008,344.000000,9.274733,9.274733,8.183528
11/12/2008,343.000000,9.279700,9.279700,8.146815
15/12/2008,339.000000,9.289983,9.289983,8.116273
16/12/2008,338.000000,9.297711,9.297711,8.044992
17/12/2008,337.000000,9.311022,9.311022,7.904613
18/12/2008,336.000000,9.312133,9.312133,7.914410
19/12/2008,335.000000,9.313250,9.313250,7.924194
22/12/2008,332.000000,9.322167,9.322167,7.884429
23/12/2008,331.000000,9.322369,9.322369,7.905721
24/12/2008,330.000000,9.324417,9.324417,7.903976
26/12/2008,328.000000,9.328511,9.328511,7.900512
29/12/2008,325.000000,9.335556,9.335556,7.883832
30/12/2008,324.000000,9.336700,9.336700,7.893581
31/12/2008,323.000000,9.338747,9.338747,7.891854
02/01/2009,321.000000,9.349083,9.349083,7.808256
05/01/2009,318.000000,9.358700,9.358700,7.757488
06/01/2009,317.000000,9.359836,9.359836,7.767231
07/01/2009,316.000000,9.369756,9.369756,7.662948
08/01/2009,315.000000,9.371750,9.371750,7.661323
09/01/2009,314.000000,9.402528,9.402528,7.285272
12/01/2009,311.000000,9.404781,9.404781,7.326056
13/01/2009,310.000000,9.413583,9.413583,7.234232
14/01/2009,309.000000,9.416333,9.416333,7.221499
15/01/2009,364.000000,9.331656,9.331656,7.083411
16/01/2009,363.000000,9.339542,9.339542,7.013188
19/01/2009,360.000000,9.352000,9.352000,6.928999
20/01/2009,359.000000,9.349811,9.349811,6.973404
21/01/2009,358.000000,9.361567,9.361567,6.857823
22/01/2009,357.000000,9.367317,9.367317,6.810911
23/01/2009,356.000000,9.369089,9.369089,6.809626
26/01/2009,353.000000,9.371464,9.371464,6.839912
27/01/2009,352.000000,9.374222,9.374222,6.827236
28/01/2009,351.000000,9.375025,9.375025,6.837315
29/01/2009,350.000000,9.375833,9.375833,6.847395
30/01/2009,349.000000,9.378586,9.378586,6.834720
03/02/2009,345.000000,9.380917,9.380917,6.886317
04/02/2009,344.000000,9.376978,9.376978,6.953197
05/02/2009,343.000000,9.377836,9.377836,6.963228
06/02/2009,342.000000,9.378700,9.378700,6.973248
09/02/2009,339.000000,9.381325,9.381325,7.003275
10/02/2009,338.000000,9.371883,9.371883,7.138377
11/02/2009,337.000000,9.371869,9.371869,7.159730
12/02/2009,336.000000,9.374667,9.374667,7.146917
13/02/2009,335.000000,9.394208,9.394208,6.929806
16/02/2009,332.000000,9.396867,9.396867,6.959763
17/02/2009,331.000000,9.397764,9.397764,6.969742
18/02/2009,330.000000,9.400500,9.400500,6.957077
19/02/2009,329.000000,9.409628,9.409628,6.865306
20/02/2009,328.000000,9.380444,9.380444,7.249129
23/02/2009,325.000000,9.376181,9.376181,7.369733
24/02/2009,324.000000,9.372700,9.372700,7.436491
25/02/2009,323.000000,9.367458,9.367458,7.526059
26/02/2009,322.000000,9.369417,9.369417,7.524477
27/02/2009,321.000000,9.366917,9.366917,7.579865
02/03/2009,318.000000,9.361350,9.361350,7.723245
03/03/2009,317.000000,9.362478,9.362478,7.732993
04/03/2009,316.000000,9.368000,9.368000,7.685739
05/03/2009,315.000000,9.374375,9.374375,7.627175
06/03/2009,314.000000,9.379850,9.379850,7.580079
09/03/2009,311.000000,9.388367,9.388367,7.541243
10/03/2009,310.000000,9.396361,9.396361,7.460336
11/03/2009,309.000000,9.400025,9.400025,7.436150
12/03/2009,364.000000,9.308400,9.308400,7.348202
13/03/2009,363.000000,9.319375,9.319375,7.242975
17/03/2009,359.000000,9.332858,9.332858,7.168226
18/03/2009,358.000000,9.345656,9.345656,7.040699
19/03/2009,357.000000,9.340542,9.340542,7.119498
20/03/2009,356.000000,9.387878,9.387878,6.593607
23/03/2009,353.000000,9.396958,9.396958,6.544675
24/03/2009,352.000000,9.410400,9.410400,6.407804
25/03/2009,351.000000,9.413050,9.413050,6.395377
26/03/2009,350.000000,9.417639,9.417639,6.360404
27/03/2009,349.000000,9.418333,9.418333,6.370558
30/03/2009,346.000000,9.429100,9.429100,6.299647
31/03/2009,345.000000,9.435542,9.435542,6.242351
01/04/2009,344.000000,9.448644,9.448644,6.106701
02/04/2009,343.000000,9.450247,9.450247,6.105663
03/04/2009,342.000000,9.455650,9.455650,6.059869
06/04/2009,339.000000,9.454775,9.454775,6.123890
07/04/2009,338.000000,9.457322,9.457322,6.111669
08/04/2009,337.000000,9.461736,9.461736,6.077110
13/04/2009,332.000000,9.479867,9.479867,5.949447
14/04/2009,331.000000,9.480514,9.480514,5.959591
15/04/2009,330.000000,9.477500,9.477500,6.014244
16/04/2009,329.000000,9.479083,9.479083,6.013244
17/04/2009,328.000000,9.489778,9.489778,5.901084
20/04/2009,325.000000,9.495347,9.495347,5.887097
21/04/2009,324.000000,9.507700,9.507700,5.753232
22/04/2009,323.000000,9.516397,9.516397,5.663911
23/04/2009,322.000000,9.517000,9.517000,5.674057
24/04/2009,321.000000,9.519392,9.519392,5.662122
27/04/2009,318.000000,9.520350,9.520350,5.703572
28/04/2009,317.000000,9.529783,9.529783,5.603489
29/04/2009,316.000000,9.536533,9.536533,5.536607
30/04/2009,315.000000,9.538000,9.538000,5.535752
04/05/2009,311.000000,9.545594,9.545594,5.510401
05/05/2009,310.000000,9.554806,9.554806,5.410884
06/05/2009,309.000000,9.556242,9.556242,5.410072
07/05/2009,364.000000,9.483322,9.483322,5.388409
08/05/2009,363.000000,9.486758,9.486758,5.365377
11/05/2009,360.000000,9.493000,9.493000,5.340777
12/05/2009,359.000000,9.494408,9.494408,5.339989
13/05/2009,358.000000,9.496811,9.496811,5.328106
14/05/2009,357.000000,9.503175,9.503175,5.271922
15/05/2009,356.000000,9.507533,9.507533,5.237955
18/05/2009,353.000000,9.515606,9.515606,5.191467
19/05/2009,352.000000,9.523822,9.523822,5.113496
20/05/2009,351.000000,9.529075,9.529075,5.068698
21/05/2009,350.000000,9.533333,9.533333,5.034969
22/05/2009,349.000000,9.538544,9.538544,4.990284
25/05/2009,346.000000,9.541550,9.541550,4.999188
26/05/2009,345.000000,9.538083,9.538083,5.053430
27/05/2009,344.000000,9.530822,9.530822,5.151709
28/05/2009,343.000000,9.530281,9.530281,5.172980
29/05/2009,342.000000,9.535450,9.535450,5.128232
01/06/2009,339.000000,9.537642,9.537642,5.148019
02/06/2009,338.000000,9.535250,9.535250,5.191264
03/06/2009,337.000000,9.536625,9.536625,5.190516
04/06/2009,336.000000,9.538000,9.538000,5.189767
05/06/2009,335.000000,9.537514,9.537514,5.211000
08/06/2009,332.000000,9.535200,9.535200,5.285678
09/06/2009,331.000000,9.536600,9.536600,5.284902
10/06/2009,330.000000,9.536167,9.536167,5.306111
11/06/2009,329.000000,9.543969,9.543969,5.228438
12/06/2009,328.000000,9.551733,9.551733,5.150902
15/06/2009,325.000000,9.554931,9.554931,5.159634
16/06/2009,324.000000,9.558100,9.558100,5.137004
17/06/2009,323.000000,9.559464,9.559464,5.136270
18/06/2009,322.000000,9.561722,9.561722,5.124603
19/06/2009,321.000000,9.569325,9.569325,5.047378
22/06/2009,318.000000,9.573350,9.573350,5.045256
23/06/2009,317.000000,9.574692,9.574692,5.044545
24/06/2009,316.000000,9.576033,9.576033,5.043846
25/06/2009,315.000000,9.576500,9.576500,5.054039
26/06/2009,314.000000,9.578717,9.578717,5.042425
29/06/2009,311.000000,9.581014,9.581014,5.062093
30/06/2009,310.000000,9.582361,9.582361,5.061384
01/07/2009,309.000000,9.584567,9.584567,5.049781
02/07/2009,364.000000,9.511633,9.511633,5.077996
03/07/2009,363.000000,9.516000,9.516000,5.044136
06/07/2009,360.000000,9.523000,9.523000,5.008926
07/07/2009,359.000000,9.531306,9.531306,4.931114
08/07/2009,358.000000,9.529628,9.529628,4.963465
09/07/2009,357.000000,9.536892,9.536892,4.896770
10/07/2009,356.000000,9.537200,9.537200,4.907101
13/07/2009,353.000000,9.543061,9.543061,4.883130
14/07/2009,352.000000,9.546311,9.546311,4.860517
15/07/2009,351.000000,9.546625,9.546625,4.870831
16/07/2009,350.000000,9.547917,9.547917,4.870169
17/07/2009,349.000000,9.548239,9.548239,4.880480
20/07/2009,346.000000,9.552122,9.552122,4.878500
21/07/2009,345.000000,9.553417,9.553417,4.877832
22/07/2009,344.000000,9.556622,9.556622,4.855275
23/07/2009,343.000000,9.555053,9.555053,4.887464
24/07/2009,342.000000,9.554450,9.554450,4.908707
27/07/2009,339.000000,9.554592,9.554592,4.950495
28/07/2009,338.000000,9.546517,9.546517,5.059433
29/07/2009,337.000000,9.550667,9.550667,5.025823
30/07/2009,336.000000,9.552933,9.552933,5.014171
31/07/2009,335.000000,9.555194,9.555194,5.002520
03/08/2009,332.000000,9.554567,9.554567,5.055170
04/08/2009,331.000000,9.555908,9.555908,5.054469
05/08/2009,330.000000,9.557250,9.557250,5.053755
06/08/2009,329.000000,9.557678,9.557678,5.063989
07/08/2009,328.000000,9.557200,9.557200,5.085171
10/08/2009,325.000000,9.561250,9.561250,5.083017
11/08/2009,324.000000,9.562600,9.562600,5.082300
12/08/2009,323.000000,9.563053,9.563053,5.092513
13/08/2009,322.000000,9.563511,9.563511,5.102730
14/08/2009,321.000000,9.566650,9.566650,5.080148
17/08/2009,318.000000,9.573350,9.573350,5.045256
18/08/2009,317.000000,9.571169,9.571169,5.088203
19/08/2009,316.000000,9.575156,9.575156,5.054743
20/08/2009,315.000000,9.575625,9.575625,5.064944
21/08/2009,314.000000,9.576100,9.576100,5.075135
24/08/2009,311.000000,9.583606,9.583606,5.029417
25/08/2009,310.000000,9.587528,9.587528,4.996071
26/08/2009,309.000000,9.587142,9.587142,5.017132
27/08/2009,364.000000,9.504556,9.504556,5.155418
28/08/2009,363.000000,9.506925,9.506925,5.143619
31/08/2009,360.000000,9.511000,9.511000,5.141415
01/09/2009,359.000000,9.512358,9.512358,5.140685
02/09/2009,358.000000,9.512722,9.512722,5.150999
03/09/2009,357.000000,9.514083,9.514083,5.150263
04/09/2009,356.000000,9.515444,9.515444,5.149528
07/09/2009,353.000000,9.520508,9.520508,5.136284
08/09/2009,352.000000,9.521867,9.521867,5.135544
09/09/2009,351.000000,9.520300,9.520300,5.167904
10/09/2009,350.000000,9.523611,9.523611,5.145108
11/09/2009,349.000000,9.522064,9.522064,5.177448
14/09/2009,346.000000,9.522328,9.522328,5.219309
15/09/2009,345.000000,9.519875,9.519875,5.262674
17/09/2009,343.000000,9.521706,9.521706,5.272160
18/09/2009,342.000000,9.519300,9.519300,5.315517
21/09/2009,339.000000,9.523517,9.523517,5.313159
